#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
16 , Need to Know,Doja Cat,90,"dance pop, pop",Pop,Planet Her,2021-06-25,3:30,66,61,30,0,19,7,9,-7 db,130,C♯/D♭ Major,3B,4,2022-04-17,3Vi5XqYrmQgOYBajMWSvCi
17 , THATS WHAT I WANT,Lil Nas X,93,"lgbtq+ hip hop, pop","Hip Hop, Pop",MONTERO,2021-09-17,2:23,74,85,1,0,55,22,5,-5 db,88,C♯/D♭ Minor,12A,4,2022-04-17,0e8nrvls4Qqv5Rfa2UhqmO
18 , Cold Heart - PNAU Remix,"Elton John,Dua Lipa,PNAU",75,"glam rock, mellow gold, piano rock, dance pop, pop, uk pop, alternative dance, aussietronica, australian dance, australian electropop","Rock, Dance/Electronic, Pop",The Lockdown Sessions,2021-10-22,3:22,80,80,4,0,93,3,9,-6 db,116,C♯/D♭ Major,3B,4,2022-04-17,7rglLriMNBPAyuJOMGwi39
19 , In My Head,Lil Tjay,87,"brooklyn drill, melodic rap, nyc rap",Hip Hop,In My Head,2022-04-01,2:15,68,55,16,0,41,12,10,-7 db,143,C♯/D♭ Major,3B,4,2022-04-17,1HvTxgCj0mTzQlEo0zLvFb
20 , Bam Bam (feat. Ed Sheeran),"Camila Cabello,Ed Sheeran",74,"dance pop, pop, post-teen pop, uk pop",Pop,Familia,2022-04-07,3:26,76,70,18,0,96,4,33,-6 db,95,G#/A♭ Major,4B,4,2022-04-17,2DB4DdfCFMw1iaR6JaR03a
21 , Boyfriend,Dove Cameron,92,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-17,59CfNbkERJ3NoTXDvoURjj
22 , 505,Arctic Monkeys,83,"garage rock, permanent wave, rock, sheffield indie","Blues, Rock",Favourite Worst Nightmare (Standard Version),2007-04-24,4:13,52,85,0,0,23,5,7,-6 db,140,C Major,8B,4,2022-04-17,58ge6dfP91o9oXMzq3XkIS
23 , Wasted On You,Morgan Wallen,81,contemporary country,Country,Dangerous: The Double Album,2021-01-08,2:58,51,66,37,0,25,3,13,-5 db,196,B Minor,10A,3,2022-04-17,3cBsEDNhFI9E82vPj3kvi3
24 , I Love You So,The Walters,92,chicago indie,Rock,I Love You So,2014-11-28,2:40,57,65,58,0,47,4,12,-5 db,76,A#/B♭ Major,6B,4,2022-04-17,4SqWKzw0CbA05TGszDgMlc
25 , Sweater Weather,The Neighbourhood,91,"modern alternative rock, modern rock, pop","Rock, Pop",I Love You.,2013-04-19,4:00,61,81,5,2,40,3,10,-3 db,124,A#/B♭ Major,6B,4,2022-04-17,2QjOHCTQ1Jl3zawyYOpxh6
26 , Right On,Lil Baby,79,"atl hip hop, atl trap, rap, trap",Hip Hop,Right On,2022-04-08,3:33,54,62,2,0,21,38,10,-6 db,166,D Major,10B,4,2022-04-17,6ws54n2IzyrIxxyzlG2bVJ
27 , Kiss Me More (feat. SZA),"Doja Cat,SZA",86,"dance pop, pop, r&b","Pop, R&B",Planet Her,2021-06-25,3:28,76,71,26,0,78,3,12,-3 db,111,G#/A♭ Major,4B,4,2022-04-17,3DarAbFujv6eYNliUTyqtz
28 , Monëy so big,Yeat,85,pluggnb,,Up 2 Më,2021-09-10,2:40,69,57,12,0,35,9,10,-8 db,138,D Major,10B,4,2022-04-17,7BbaIYAdi3pg4MGl6PHwPv
29 , Wait a Minute!,WILLOW,87,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-17,0y60itmpH0aPKsFiGxmtnh
30 , Shivers,Ed Sheeran,92,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-17,50nfwKoDiSYg8zOCREWAm5
31 , Dark Red,Steve Lacy,88,"afrofuturism, pop","R&B, Pop",Dark Red,2017-02-20,2:53,60,78,45,0,78,6,12,-4 db,172,F#/G♭ Major,2B,4,2022-04-17,37y7iDayfwm3WXn5BiAoRk
32 , Broadway Girls (feat. Morgan Wallen),"Lil Durk,Morgan Wallen",74,"chicago drill, chicago rap, drill, hip hop, rap, trap, contemporary country","Hip Hop, Country",7220,2022-03-11,3:05,66,75,4,0,54,3,30,-4 db,75,A#/B♭ Major,6B,4,2022-04-17,2pOUHNwZJrFffS42SxPwt0
33 , traitor,Olivia Rodrigo,91,pop,Pop,SOUR,2021-05-21,3:49,38,34,69,0,8,3,12,-8 db,101,D#/E♭ Major,5B,4,2022-04-17,5CZ40GBx1sQ9agT82CLQCT
34 , Flowers,Lauren Spencer-Smith,72,"alt z, gen z singer-songwriter, pop",Pop,Flowers,2022-04-14,2:37,68,45,87,0,34,61,9,-10 db,66,D#/E♭ Major,5B,4,2022-04-17,6Z165JvPnS8PYvGW8oLGLc
35 , family ties (with Kendrick Lamar),"Baby Keem,Kendrick Lamar",80,"hip hop, rap, conscious hip hop, west coast rap",Hip Hop,The Melodic Blue,2021-09-10,4:12,71,61,1,0,14,33,23,-5 db,134,C♯/D♭ Major,3B,4,2022-04-17,3QFInJAm9eyaho5vBzxInN
36 , pushin P (feat. Young Thug),"Gunna,Future,Young Thug",88,"atl hip hop, melodic rap, rap, trap, hip hop, pop rap, southern hip hop, atl trap, gangster rap",Hip Hop,DS4EVER,2022-01-13,2:16,77,42,1,1,49,19,13,-5 db,78,C♯/D♭ Minor,12A,1,2022-04-17,3XOalgusokruzA5ZBA2Qcb
37 , See You Again (feat. Kali Uchis),"Tyler, The Creator,Kali Uchis",85,"hip hop, rap, colombian pop, dance pop, pop, r&b","Latin, Pop, Hip Hop, R&B",Flower Boy,2017-07-21,3:00,56,56,37,0,62,10,11,-9 db,79,F#/G♭ Major,2B,4,2022-04-17,7KA4W4McWYRpgf0fWsJZWB
38 , MAMIII,"Becky G,KAROL G",94,"dance pop, latin, latin pop, latin viral pop, pop, rap latina, reggaeton, reggaeton colombiano, trap latino","Pop, Latin",MAMIII,2022-02-10,3:46,84,70,9,0,90,8,14,-4 db,94,E Minor,9A,4,2022-04-17,1ri9ZUkBJVFUdgwzCnfcYs
39 , abcdefu,GAYLE,95,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-17,4fouWK6XVHhzl78KzQ1UjL
40 , Lost,Frank Ocean,88,"alternative r&b, hip hop, lgbtq+ hip hop, neo soul, pop","R&B, Hip Hop, Pop",channel ORANGE,2012-07-10,3:54,91,60,3,0,50,23,17,-5 db,123,G#/A♭ Major,4B,4,2022-04-17,3GZD6HmiNUhxXYf8Gch723
41 , Better Days (NEIKED x Mae Muller x Polo G),"NEIKED,Mae Muller,Polo G",87,"scandipop, uk contemporary r&b, uk pop, chicago rap","Hip Hop, Dance/Electronic, R&B, Pop",Better Days (NEIKED x Mae Muller x Polo G),2021-09-24,2:40,72,67,0,0,70,3,9,-5 db,110,C Minor,5A,4,2022-04-17,6f5ExP43esnvdKPddwKXJH
42 , Light Switch,Charlie Puth,81,"dance pop, pop, viral pop",Pop,Light Switch (Instrumental),2022-01-19,3:05,69,63,11,0,91,31,9,-6 db,184,F#/G♭ Major,2B,4,2022-04-17,3AVXwaOGCEL8cmBecfcsFJ
43 , deja vu,Olivia Rodrigo,89,pop,Pop,SOUR,2021-05-21,3:35,44,61,58,0,18,11,37,-7 db,181,D Major,10B,4,2022-04-17,6HU7h9RYOaPRFeh0R3UeAr
44 , MIDDLE OF THE NIGHT,Elley Duhé,93,"alt z, pop",Pop,MIDDLE OF THE NIGHT,2020-01-10,3:04,41,61,2,0,9,5,12,-8 db,186,E Minor,9A,3,2022-04-17,58HvfVOeJY7lUuCqF0m3ly
45 , Whiskey Glasses,Morgan Wallen,80,contemporary country,Country,If I Know Me,2018-04-27,3:54,61,68,37,0,71,3,12,-5 db,150,F#/G♭ Major,2B,4,2022-04-17,6foY66mWZN0pSRjZ408c00
46 , Easy On Me,Adele,87,"british soul, pop, pop soul, uk pop","R&B, Pop",30,2021-11-19,3:44,60,37,58,0,13,3,13,-8 db,142,F Major,7B,4,2022-04-17,46IZ0fSY2mpAiktS3KOqds
47 , What Happened To Virgil (feat. Gunna),"Lil Durk,Gunna",80,"chicago drill, chicago rap, drill, hip hop, rap, trap, atl hip hop, melodic rap",Hip Hop,7220,2022-03-11,3:01,80,53,7,0,19,20,13,-9 db,140,F#/G♭ Minor,11A,4,2022-04-17,7ohROa13QK43JBRqfCmz4P
48 , Happier Than Ever,Billie Eilish,89,"art pop, electropop, pop",Pop,Happier Than Ever,2021-07-30,4:58,33,23,77,0,30,3,13,-9 db,81,C Major,8B,3,2022-04-17,4RVwu0g32PAqgUiJoXsdF8
49 , One Right Now (with The Weeknd),"Post Malone,The Weeknd",88,"dfw rap, melodic rap, rap, canadian contemporary r&b, canadian pop, pop","R&B, Pop, Hip Hop",One Right Now,2021-11-05,3:13,69,78,4,0,69,5,8,-5 db,97,C♯/D♭ Major,3B,4,2022-04-17,00Blm7zeNqgYLPtW6zg8cj
50 , Levitating (feat. DaBaby),"Dua Lipa,DaBaby",87,"dance pop, pop, uk pop, north carolina hip hop, rap, trap","Pop, Hip Hop",Future Nostalgia,2020-03-27,3:23,70,83,1,0,92,6,7,-4 db,103,F#/G♭ Minor,11A,4,2022-04-17,5nujrmhLynf4yMoMtj8AQF
